
   WARN  Unable to respect the `PHP_CLI_SERVER_WORKERS` environment variable without the `--no-reload` flag. Only creating a single server.

   INFO  Server running on [http://127.0.0.1:8000].

  Press Ctrl+C to stop the server
  2026-07-30 07:05:51 /build/assets/app-Th_wb2pE.css ............... ~ 0.03ms
  2026-07-30 07:05:51 /logo3.jpeg .................................. ~ 0.03ms
  2026-07-30 07:05:53 /login ..................................... ~ 500.81ms
  2026-07-30 07:05:54 /dashboard ................................... ~ 0.03ms
  2026-07-30 07:05:54 /build/assets/dashboard-D7dQpoUQ.js .......... ~ 0.22ms
  2026-07-30 07:05:54 /build/assets/floating-ui.react-dom-BvBEi-Br.js  ~ 0.28ms
  2026-07-30 07:05:54 /build/assets/app-layout-R_Jt4Ncg.js ......... ~ 0.49ms
  2026-07-30 07:05:54 /build/assets/with-selector-5m8D8T0x.js ...... ~ 0.45ms
  2026-07-30 07:05:54 /build/assets/PieChart-DB-bHzlO.js ........... ~ 0.55ms
  2026-07-30 07:05:54 /build/assets/circle-alert-CcyLCgGT.js ....... ~ 0.66ms
  2026-07-30 07:05:54 /logo4.jpeg .................................. ~ 0.12ms
  2026-07-30 07:05:55 /units ..................................... ~ 500.52ms
  2026-07-30 07:05:55 /build/assets/app-Th_wb2pE.css ............... ~ 0.05ms
  2026-07-30 07:05:55 /build/assets/index-DauAQte4.js .............. ~ 0.07ms
  2026-07-30 07:05:55 /build/assets/delete-confirmation-modal-B_DNcVal.js  ~ 0.21ms
  2026-07-30 07:05:55 /build/assets/plus-Bih7FFuL.js ............... ~ 0.27ms
  2026-07-30 07:05:55 /build/assets/search-2FV0O587.js ............. ~ 0.46ms
  2026-07-30 07:05:55 /build/assets/pen-line-BR-1yHtz.js ........... ~ 0.60ms
  2026-07-30 07:05:55 /build/assets/trash-2-D4ioOfWV.js ............ ~ 0.77ms
  2026-07-30 07:05:55 /build/assets/dialog-DmaykLJj.js ............. ~ 0.56ms
  2026-07-30 07:05:55 /build/assets/app-logo-icon-D_xefw_3.js ...... ~ 0.20ms
  2026-07-30 07:05:55 /build/assets/utils-CHZDokM3.js .............. ~ 0.30ms
  2026-07-30 07:05:55 /build/assets/index-ckG7WCkF.js .............. ~ 0.43ms
  2026-07-30 07:05:55 /build/assets/app-layout-R_Jt4Ncg.js ......... ~ 1.06ms
  2026-07-30 07:05:55 /build/assets/app-CIWlN-lJ.js ................ ~ 1.18ms
  2026-07-30 07:05:55 /build/assets/index-luL_Ks2w.js .............. ~ 0.05ms
  2026-07-30 07:05:55 /build/assets/floating-ui.react-dom-BvBEi-Br.js  ~ 0.18ms
  2026-07-30 07:05:55 /build/assets/check-DCj8k6S6.js .............. ~ 0.23ms
  2026-07-30 07:05:55 /build/assets/app-Th_wb2pE.css ............... ~ 0.03ms
  2026-07-30 07:05:55 /logo4.jpeg .................................. ~ 0.03ms
  2026-07-30 07:05:55 /logo3.jpeg .................................. ~ 0.31ms
  2026-07-30 07:05:59 /units ....................................... ~ 0.11ms
  2026-07-30 07:05:59 /units ....................................... ~ 0.03ms
